type,name,iso_country,municipality,iata_code
small_airport,Losuia Airport,PG,Losuia,LSA
small_airport,Kabwum,PG,,KBM
small_airport,Kandrian Airport,PG,Kandrian,KDR
small_airport,Kamina Airport,PG,Hoieti,KMF
small_airport,Kopiago Airport,PG,Kopiago,KPA
small_airport,Kamulai Airport,PG,Kamulai Mission,KAQ
small_airport,Kiunga Airport,PG,Kiunga,UNG
small_airport,Kanainj Airport,PG,Kanainj,KNE
small_airport,Kikori Airport,PG,Kikori,KRI
medium_airport,Kerema Airport,PG,Kerema,KMA
small_airport,Kokoda Airport,PG,Kokoda,KKD
small_airport,Kagi Airport,PG,Kagi,KGW
small_airport,Kar Kar Airport,PG,Kar Kar Island,KRX
small_airport,Kaintiba Airport,PG,Kaintiba,KZF
small_airport,Kuri Airport,PG,Kuri,KUQ
medium_airport,Kavieng Airport,PG,Kavieng,KVG
small_airport,Kawito Airport,PG,Kawito,KWO
small_airport,Londolovit Airport,PG,Londolovit,LNV
small_airport,Lab Lab Airport,PG,Lab Lab Mission,LAB
small_airport,Keglsugl Airport,PG,Denglagu Mission,KEG
small_airport,Kibuli Airstrip,PG,Kibuli,KII
small_airport,Linga Linga Airport,PG,Linga Linga,LGN
small_airport,Langimar Airport,PG,,LNM
small_airport,Lowai Airport,PG,Lowai,LWI
small_airport,Leron Plains Airport,PG,Leron Plains,LPN
small_airport,Lese Airport,PG,Lese,LNG
small_airport,Lengbati Airport,PG,,LNC
small_airport,Lumi Airport,PG,Lumi,LMI
small_airport,Long Island Airport,PG,Long Island,LSJ
small_airport,Manari Airport,PG,Manari,MRM
small_airport,Morobe Airport,PG,Morobe,OBM
small_airport,Menyamya Airport,PG,Menyamya,MYX
medium_airport,Madang Airport,PG,Madang,MAG
medium_airport,Mount Hagen Kagamuga Airport,PG,Mount Hagen,HGU
small_airport,Mindik Airport,PG,Mindik,MXK
small_airport,Makini Airport,PG,Makini,MPG
small_airport,Mougulu Airport,PG,Mougulu,GUV
medium_airport,Mendi Airport,PG,Mendi,MDU
medium_airport,Momote Airport,PG,Manus Island,MAS
small_airport,Malalaua Airport,PG,Malalaua,MLQ
small_airport,Malam Airport,PG,Malam,MQO
small_airport,Moro Airport,PG,Moro,MXH
small_airport,Misima Island Airport,PG,Misima Island,MIS
small_airport,Malekolon Airport,PG,Babase Island,MKN
small_airport,Marawaka Airport,PG,Marawaka,MWG
small_airport,Mapua(Mabua) Airport,PG,Tatau Island,MPU
small_airport,Nankina Airport,PG,Gwarawon,NKN
small_airport,Kanabea Airport,PG,Kanabea,KEX
small_airport,Nadunumu Airport,PG,Nadunumu,NDN
small_airport,Aua Island Airport,PG,Aua Island,AUI
small_airport,Negarbo(Negabo) Airport,PG,Negarbo,GBF
small_airport,Manguna Airport,PG,Manguna,MFO
small_airport,Nuguria Airstrip,PG,Nuguria Island,NUG
small_airport,Namudi Airport,PG,Namudi,NDI
small_airport,Kasonombe Airport,PG,Kasonombe,KSB
small_airport,Kandep Airport,PG,Kandep,KDP
small_airport,Nomane Airport,PG,Namane,NMN
small_airport,Bunsil Airport,PG,Bunsil - Umboi Island,BXZ
small_airport,Nuku Airport,PG,Nuku,UKU
small_airport,Namatanai Airport,PG,Namatanai,ATN
small_airport,Nambaiyufa Airport,PG,Nambaiyufa,NBA
medium_airport,Nadzab Airport,PG,Lae,LAE
small_airport,Obo Airport,PG,Obo,OBX
small_airport,Konge Airport,PG,Konge,KGB
small_airport,Okao Airport,PG,Okao,OKV
small_airport,Ogeranang Airport,PG,,OGE
small_airport,Oksapmin Airport,PG,Oksapmin,OKP
small_airport,Komako Airport,PG,Komako,HOC
small_airport,Kol Airport,PG,Kol,KQL
small_airport,Omora Airport,PG,Omora,OSE
small_airport,Komo-Manda Airport,PG,Komo,KOM
small_airport,Kosipe Airport,PG,Kosipe Mission,KSP
small_airport,Komaio Airport,PG,Komaio,KCJ
small_airport,Olsobip Airport,PG,Olsobip,OLQ
small_airport,Koroba Airport,PG,Koroba,KDE
small_airport,Open Bay Airport,PG,Maitanakunai,OPB
small_airport,Paiela Airport,PG,Paiela,PLE
small_airport,Pangoa Airport,PG,Pangoa,PGB
small_airport,Pindiu Airport,PG,Pindiu,PDI
small_airport,April River Airport,PG,April River,APR
small_airport,Pangia Airport,PG,Pangia,PGN
small_airport,Pimaga Airport,PG,Pimaga,PMP
small_airport,Mapoda Airport,PG,Mapoda,MPF
small_airport,Pumani Airport,PG,Pumani,PMN
small_airport,Walluanda Airport,PG,Puri,WLU
large_airport,Port Moresby Jacksons International Airport,PG,Port Moresby,POM
small_airport,Karawari Airstrip,PG,Amboin,KRJ
small_airport,Tumolbil Airport,PG,Tumolbil,TLP
small_airport,Sopu Airport,PG,Sopu,SPH
small_airport,Ononge Airport,PG,Onange Mission,ONB
small_airport,Sialum Airport,PG,Sialum,SXA
small_airport,Kira Airport,PG,Kira,KIQ
small_airport,Raba Raba Airport,PG,Rabaraba,RBP
small_airport,Rumginae Airport,PG,,RMN
small_airport,Karimui Airport,PG,Karimui,KMR
small_airport,Kairuku Airport,PG,Yule Island,RKU
small_airport,Maramuni Airport,PG,Maramuni,MWI
small_airport,Kakoro(Koroko) Airstrip,PG,Kakoro,KOR
small_airport,May River Airstrip,PG,May River,MRH
small_airport,Suabi Airport,PG,,SBE
small_airport,Saidor Airport,PG,Saidor,SDI
small_airport,Simberi Airport,PG,Simberi Island,NIS
small_airport,Safia Airport,PG,Safia,SFU
small_airport,Sila Airport,PG,Sila Mission,SIL
small_airport,Sabah Airport,PG,Sabah,SBV
small_airport,Simbai Airport,PG,Simbai,SIM
small_airport,Sengapi Airstrip,PG,Sengapi,SGK
small_airport,Sehulea Airport,PG,Sehulea,SXH
small_airport,Selbang Airport,PG,Selbang,SBC
small_airport,Sapmanga Airport,PG,Sapmanga,SMH
small_airport,Sepik Plains Airport,PG,Sepik Plains,SPV
small_airport,Sasereme Airport,PG,Sasereme,TDS
small_airport,Suki Airport,PG,Suki,SKC
small_airport,Sauren Airport,PG,Sauren,SXW
small_airport,Satwag Airport,PG,Satwag,SWG
small_airport,Masa Airport,PG,Masa,MBV
small_airport,Tari Airport,PG,Tari,TIZ
small_airport,Tabubil Airport,PG,Tabubil,TBG
small_airport,Telefomin Airport,PG,Telefomin,TFM
small_airport,Tetebedi Airport,PG,Tetebedi,TDB
small_airport,Tagula Airport,PG,Sudest Island,TGL
small_airport,Tifalmin Airport,PG,Tifalmin,TFB
small_airport,Tapini Airport,PG,Tapini,TPI
medium_airport,Tokua Airport,PG,Kokopo,RAB
small_airport,Tekin Airport,PG,Tekin,TKW
small_airport,Kamberatoro Airport,PG,Kamberatoro Mission,KDQ
small_airport,Tep Tep Airport,PG,Teptep,TEP
small_airport,Tarabo Airport,PG,Tarabo,TBQ
small_airport,Tsewi Airport,PG,Tsewi,TSW
small_airport,Tarakbits Airport,PG,Tarakbits,TRJ
small_airport,Tufi Airport,PG,Tufi,TFI
small_airport,Timbunke Airport,PG,Timbunke,TBE
small_airport,Tawa Airport,PG,Tawa,TWY
small_airport,Terapo Airport,PG,Terapo Mission,TEO
small_airport,Tekadu Airport,PG,Tekadu,TKB
small_airport,Umba Airport,PG,Umba,UMC
small_airport,Uroubi Airport,PG,Uroubi,URU
small_airport,Buin Airport,PG,Buin,UBI
small_airport,Aumo Airport,PG,Aumo,AUV
small_airport,Gulgubip Airport,PG,Gulgubip,GLP
small_airport,Upiara Airport,PG,Upiara,UPR
small_airport,Kuyol Airport,PG,,KUX
small_airport,Uvol Airport,PG,Uvol,UVO
small_airport,Talasea Airport,PG,Talasea,TLW
small_airport,Torembi Airport,PG,Torembi,TCJ
medium_airport,Vanimo Airport,PG,Vanimo,VAI
small_airport,Tonu Airport,PG,Tonu,TON
small_airport,Wuvulu Island Airport,PG,Wuvulu Island,WUV
small_airport,Wabo Airport,PG,Wabo,WAO
small_airport,Wantoat Airport,PG,Wantoat,WTT
medium_airport,Wapenamanda Airport,PG,Wapenamanda,WBM
small_airport,Wawoi Falls Airport,PG,Wavoi Falls,WAJ
small_airport,Wanigela Airport,PG,Wanigela,AGL
small_airport,Wanuma Airport,PG,Wanuma,WNU
small_airport,Wapolu Airport,PG,Wapolu,WBC
medium_airport,Wewak International Airport,PG,Wewak,WWK
small_airport,Wonenara Airport,PG,Wonenara,WOA
small_airport,Wakunai Airport,PG,Wakunai,WKN
small_airport,Wasu Airport,PG,Wasu,WSU
small_airport,Woitape Airport,PG,Fatima Mission,WTP
small_airport,Wau Airport,PG,Wau,WUG
small_airport,Yeva Airport,PG,Yeva,YVD
small_airport,Sim Airport,PG,Sim,SMJ
small_airport,Tol Airport,PG,Tol,TLO
small_airport,Wipim Airport,PG,Wipim,WPM
small_airport,Weam Airport,PG,Weam,WEP
small_airport,Yalumet Airport,PG,Yalumet,KYX
small_airport,Yenkis(Yankisa) Airport,PG,,YEQ
small_airport,Tinboli Airport,PG,Tinboli,TCK
small_airport,Munbil Airport,PG,,LNF
small_airport,Oram Airport,PG,,RAX
small_airport,Yapsiei Airport,PG,,KPE
small_airport,Yasuru Airport,PG,Yasuru,KSX
small_airport,Zenag Airport,PG,Zenag,ZEN
small_airport,Silur Airport,PG,Silur Mission,SWR
small_airport,Wasum Airport,PG,Wasum,WUM
small_airport,Sissano Airport,PG,Sissano,SIZ
small_airport,Ossima Airport,PG,Ossima,OSG
medium_airport,Zabrat Airport,AZ,Zabrat,ZXT
small_airport,Amazon Bay Airport,PG,,AZB
small_airport,Bali Airport,PG,Unea Island,BAJ
medium_airport,Benguera Island Airport,MZ,Benguera Island,BCW
small_airport,Milyakburra Airport,AU,Bickerton Island,BCZ
medium_airport,Bezmer Air Base,BG,Bezmer,JAM
medium_airport,Aasiaat Airport,GL,Aasiaat,JEG
medium_airport,Narsarsuaq Airport,GL,Narsarsuaq,UAK
small_airport,Neerlerit Inaat Airport,GL,Neerlerit Inaat,CNP
medium_airport,Nuuk Airport,GL,Nuuk,GOH
medium_airport,Ilulissat Airport,GL,Ilulissat,JAV
medium_airport,Kulusuk Airport,GL,Kulusuk,KUS
small_airport,Maniitsoq Airport,GL,Maniitsoq,JSU
small_airport,Paamiut Airport,GL,Paamiut,JFR
small_airport,Qaanaaq Airport,GL,Qaanaaq,NAQ
medium_airport,Kangerlussuaq Airport,GL,Kangerlussuaq,SFJ
medium_airport,Sisimiut Airport,GL,Sisimiut,JHS
medium_airport,Pituffik Space Base,GL,Pituffik,THU
small_airport,Upernavik Airport,GL,Upernavik,JUV
small_airport,Qaarsut Airport,GL,Uummannaq,JQA
small_airport,BahÃ­a de los Ãngeles Airport,MX,Ensenada,BHL
small_airport,Brighton Downs Airport,AU,Brighton Downs,BHT
medium_airport,Akureyri Airport,IS,Akureyri,AEY
small_airport,Bildudalur Airport,IS,Bildudalur,BIU
small_airport,BorgarfjÃ¶rÃ°ur eystri Airport,IS,BorgarfjÃ¶rÃ°ur eystri,BGJ
small_airport,BakkafjÃ¶rÃ°ur Airport,IS,BakkafjÃ¶rÃ°ur,BJD
small_airport,BlÃ¶nduÃ³s Airport,IS,BlÃ¶nduÃ³s,BLO
small_airport,BreiÃ°dalsvÃ­k Airport,IS,BreiÃ°dalsvÃ­k,BXV
small_airport,DjÃºpivogur Airport,IS,DjÃºpivogur,DJU
medium_airport,EgilsstaÃ°ir Airport,IS,EgilsstaÃ°ir,EGS
small_airport,FÃ¡skrÃºÃ°sfjÃ¶rÃ°ur Airport,IS,FÃ¡skrÃºÃ°sfjÃ¶rÃ°ur,FAS
small_airport,FagurhÃ³lsmÃ½ri Airport,IS,FagurhÃ³lsmÃ½ri,FAG
small_airport,GrundarfjÃ¶rÃ°ur Airport,IS,GrundarfjÃ¶rÃ°ur,GUU
small_airport,GjÃ¶gur Airport,IS,GjÃ¶gur,GJR
small_airport,GrÃ­msey Airport,IS,GrÃ­msey,GRY
small_airport,HÃ³lmavÃ­k Airport,IS,HÃ³lmavÃ­k,HVK
medium_airport,HornafjÃ¶rÃ°ur Airport,IS,HÃ¶fn,HFN
small_airport,Holt Airport,IS,Flateyri,FLI
medium_airport,HÃºsavÃ­k Airport,IS,HÃºsavÃ­k,HZK
small_airport,IngjaldssanÃ°ur Airport,IS,OnundarfjÃ¶rÃ°ur,HLO
medium_airport,ÃsafjÃ¶rÃ°ur Airport,IS,ÃsafjÃ¶rÃ°ur,IFJ
large_airport,Keflavik International Airport,IS,ReykjavÃ­k,KEF
small_airport,KÃ³pasker Airport,IS,KÃ³pasker,OPA
small_airport,SauÃ°Ã¡rkrÃ³kur Airport,IS,SauÃ°Ã¡rkrÃ³kur,SAK
small_airport,NorÃ°fjÃ¶rÃ°ur Airport,IS,NorÃ°fjÃ¶rÃ°ur,NOR
small_airport,Ã“lafsfjÃ¶rÃ°ur Airport,IS,Ã“lafsfjÃ¶rÃ°ur,OFJ
small_airport,PatreksfjÃ¶rÃ°ur Airport,IS,PatreksfjÃ¶rÃ°ur,PFJ
small_airport,ReykhÃ³lar Airport,IS,ReykhÃ³lar,RHA
small_airport,Rif Airport,IS,Rif,OLI
small_airport,RaufarhÃ¶fn Airport,IS,RaufarhÃ¶fn,RFN
medium_airport,ReykjavÃ­k Domestic Airport,IS,ReykjavÃ­k,RKV
small_airport,ReykjahlÃ­Ã° Airport,IS,Myvatn,MVA
medium_airport,SiglufjÃ¶rÃ°ur Airport,IS,SiglufjÃ¶rÃ°ur,SIJ
small_airport,StykkishÃ³lmur Airport,IS,StykkishÃ³lmur,SYK
small_airport,Ãžingeyri Airport,IS,Ãžingeyri,TEY
small_airport,ÃžÃ³rshÃ¶fn Airport,IS,ÃžÃ³rshÃ¶fn,THO
medium_airport,Vestmannaeyjar Airport,IS,Vestmannaeyjar,VEY
small_airport,VopnafjÃ¶rÃ°ur Airport,IS,VopnafjÃ¶rÃ°ur,VPN
small_airport,Baleela Airport,SD,Baleela Base Camp,BJE
small_airport,Bahja Airport,OM,Bahja,BJQ
medium_airport,PriÅ¡tina Adem Jashari International Airport,XK,Prishtina,PRN
small_airport,Bamburi Airport,KE,Bamburi,BMQ
small_airport,Boana Airport,PG,Boana,BNV
small_airport,Baures Airport,BO,Baures,BVL
small_airport,Boang Airport,PG,Boang Island,BOV
small_airport,Pedro Vieira Moreira Airport,BR,Cajazeiras,CJZ
medium_airport,Glauber de Andrade Rocha Airport,BR,VitÃ³ria da Conquista,VDC
small_airport,Santana do Araguaia Airport,BR,Santana do Araguaia,CMP
small_airport,Arraias Airport,BR,Arraias,AAI
small_airport,Tertuliano Guedes de Pinho Airport,BR,Itabuna,ITN
small_airport,Leopoldina Airport,BR,Leopoldina,LEP
small_airport,Cururupu Airport,BR,Cururupu,CPU
small_airport,Santa VitÃ³ria do Palmar Airport,BR,Santa VitÃ³ria do Palmar,CTQ
small_airport,Alto ParnaÃ­ba Airport,BR,Alto ParnaÃ­ba,APY
small_airport,Juruena Airport,BR,Juruena,JRN
small_airport,Santa Terezinha Airport,BR,Santa Terezinha,STZ
small_airport,Vila Bela da SantÃ­ssima Trindade Airport,BR,Vila Bela Da SantÃ­ssima Trindade,MTG
small_airport,Alenquer Municipal Airport,BR,Alenquer,ALT
small_airport,Besakoa Airport,MG,Besakoa,BSV
medium_airport,Betong International Airport,TH,Betong,BTZ
small_airport,Hukuntsi Airport,BW,Hukuntsi,HUK
small_airport,Bawan Airport,PG,,BWJ
medium_airport,Orsha Airport - Balbasovo Air Base,BY,Orsha,TXC
small_airport,Boundary Airport,US,Boundary,BYA
small_airport,Bella Yella Airport,LR,Beliyela,BYL
small_airport,Hector Silva Airstrip,BZ,Belmopan,BCV
small_airport,Big Creek Airport,BZ,Big Creek,BGK
medium_airport,Caye Caulker Airport,BZ,Caye Caulker,CUK
medium_airport,Caye Chapel Airport,BZ,Caye Chapel,CYC
medium_airport,Corozal Airport,BZ,Corozal,CZH
medium_airport,Dangriga Airport,BZ,Dangriga,DGA
small_airport,Independence Airport,BZ,Independence,INB
small_airport,Melinda Airport,BZ,Melinda,MDB
small_airport,H.E Alfredo Martinez (Tower Hill) Airstrip,BZ,Orange Walk,ORZ
medium_airport,Punta Gorda Airport,BZ,Punta Gorda,PND
medium_airport,Sartaneja Airport,BZ,Sartaneja,SJX
medium_airport,John Greif II Airport,BZ,San Pedro,SPR
small_airport,Matthew Spain Airport,BZ,Spanish Lookout,SQS
small_airport,Santa Cruz Airport,BZ,Santa Cruz,STU
small_airport,Silver Creek Airport,BZ,Silver Creek,SVK
medium_airport,Sir Barry Bowen Municipal Airport,BZ,Belize City,TZA
medium_airport,Bazaruto Island Airport,MZ,Bazaruto Island,BZB
small_airport,Bemolanga Airport,MG,Bemolanga,BZM
small_airport,Primrose Airport,CA,Primrose,PFM
small_airport,Saglek Airport,CA,Saglek,YSV
small_airport,Stuart Island Airstrip,CA,Big Bay,YRR
small_airport,Mary River Aerodrome,CA,Mary River,YMV
small_airport,Paradise Skypark Airport,US,Paradise,PYS
small_airport,Trail Regional Airport,CA,Trail,YZZ
small_airport,Merritt Airport,CA,Merritt,YMB
small_airport,Chilko Lake (Tsylos Park Lodge) Airport,CA,Chilko Lake,CJH
small_airport,Courtenay Airpark,CA,Courtenay,YCA
small_airport,Creston Valley Regional Airport - Art Sutcliffe Field,CA,Creston,CFQ
medium_airport,Anahim Lake Airport,CA,Anahim Lake,YAA
small_airport,Douglas Lake Airport,CA,Douglas Lake,DGF
small_airport,Fort MacKay/Albian Aerodrome,CA,Albian Village,JHL
small_airport,Duncan Airport,CA,Duncan,DUQ
small_airport,Sechelt-Gibsons Airport,CA,Sechelt,YHS
medium_airport,Qualicum Beach Airport,CA,Qualicum Beach,XQU
small_airport,Port McNeill Airport,CA,Port McNeill,YMP
medium_airport,Cache Creek-Ashcroft Regional Airport,CA,Cache Creek,YZA
medium_airport,Bella Bella (Campbell Island) Airport,CA,Bella Bella,ZEL
small_airport,Cherrabun Airport,AU,,CBC
small_airport,Alberni Valley Regional Airport,CA,Port Alberni,YPB
small_airport,Bob Quinn Lake Airport,CA,Bob Quinn Lake,YBO
small_airport,Tungsten (Cantung) Airport,CA,Tungsten,TNS
small_airport,Tumbler Ridge Airport,CA,Tumbler Ridge,TUX
small_airport,Williams Harbour Airport,CA,Williams Harbour,YWM
small_airport,Postville Airport,CA,Postville,YSO
small_airport,Black Tickle Airport,CA,Black Tickle,YBI
small_airport,Charlottetown Airport,CA,Charlottetown,YHG
small_airport,St. Lewis (Fox Harbour) Airport,CA,St. Lewis,YFX
small_airport,Port Hope Simpson Airport,CA,Port Hope Simpson,YHA
small_airport,Rigolet Airport,CA,Rigolet,YRG
small_airport,Kasongo-Lunda Airport,CD,Kasongo-Lunda,KGN
small_airport,Diavik Airport,CA,Diavik,DVK
small_airport,Doris Lake,CA,Hope Bay,JOJ
small_airport,Fairview Airport,CA,Fairview,ZFW
small_airport,Jasper-Hinton Airport,CA,Hinton,YJP
small_airport,WhatÃ¬ Airport,CA,WhatÃ¬,YLE
small_airport,Drayton Valley Industrial Airport,CA,Drayton Valley,YDC
small_airport,Fort McMurray / Mildred Lake Airport,CA,Fort McMurray,NML
small_airport,Conklin (Leismer) Airport,CA,Conklin,CFM
small_airport,Kavadja Airport,CF,Kavadja,KWD
small_airport,Taltheilei Narrows Airport,CA,Taltheilei Narrows,GSL
small_airport,Macmillan Pass Airport,CA,Macmillan Pass,XMP
small_airport,Great Bear Lake Airport,CA,Great Bear Lake,DAS
small_airport,Fort Mackay / Firebag,CA,Suncor Energy Site,YFI
small_airport,Donnelly Airport,CA,Donnelly,YOE
small_airport,Cheadle Airport,CA,Cheadle,TIL
small_airport,Okoyo Airport,CG,Okoyo,OKG
small_airport,Casiguran Airport,PH,Casiguran,CGG
small_airport,Gahcho Kue,CA,Kennedy Lake,GHK
small_airport,Circle Hot Springs Airport,US,Circle Hot Springs,CHP
small_airport,Laurie River Airport,CA,Laurie River,LRQ
small_airport,Hatchet Lake Airport,CA,Hatchet Lake,YDJ
small_airport,Kasba Lake Airport,CA,Kasba Lake,YDU
small_airport,Cluff Lake Airport,CA,Cluff Lake,XCL
small_airport,Knee Lake Airport,CA,Knee Lake,YKE
small_airport,Summer Beaver Airport,CA,Summer Beaver,SUR
small_airport,Crooked Creek Airport,US,Crooked Creek,CKD
small_airport,Tisdale Airport,CA,Tisdale,YTT
small_airport,Wapekeka Airport,CA,Angling Lake,YAX
small_airport,Wunnumin Lake Airport,CA,Wunnumin Lake,WNN
small_airport,Opapimiskan Lake Airport,CA,Opapimiskan Lake,YBS
small_airport,North Spirit Lake Airport,CA,North Spirit Lake,YNO
small_airport,Crane Island Airstrip,US,Crane Island,CKR
small_airport,Cordova Municipal Airport,US,Cordova,CKU
small_airport,North of Sixty Airport,CA,Obre Lake,YDW
small_airport,Chicken Airport,US,Chicken,CKX
small_airport,New CametÃ¡ Airport,BR,CametÃ¡,CMT
small_airport,Caia Airport,MZ,Caia,CMZ
small_airport,Zigong Fengming Airport,CN,Zigong (Gongjing),ZKL
small_airport,Bazhong Enyang Airport,CN,Bazhong (Enyang),BZX
small_airport,Shangluo Airport,CN,Shangluo (Danfeng),DFA
medium_airport,Shaoguan Danxia Airport,CN,Shaoguan,HSC
medium_airport,Jinggangshan Airport,CN,Ji'an,JGS
small_airport,Morin Dawa Banner Airport,CN,Hulunbuir,DWS
small_airport,Shijiazhuang Luancheng Airport,CN,Shijiazhuang,LCT
medium_airport,Wuhan Hannan Municipal Airport,CN,Wuhan (Hannan),WHN
medium_airport,Beijing Nanjiao Airport,CN,Beijing,NAY
small_airport,Harbin Pingfang Airport,CN,Harbin,PFA
small_airport,Penglai Shahekou Airport,CN,Yantai,PNJ
small_airport,Binzhou Dagao General Aviation Airport,CN,Binzhou,CBZ
medium_airport,Rikaze Dingri Airport,CN,XigazÃª (Dingri),DDR
medium_airport,Tashikuergan Hongqilafu Airport,CN,Tashikuergan,HQL
small_airport,Dongyang Hengdian General Airport,CN,Jinhua (Dongyang),HEW
small_airport,Jiande Qiandaohu General Airport,CN,Hangzhou,JDE
small_airport,Zhaodong Beidahuang General Airport,CN,Suihua,HLJ
small_airport,Taiyuan Yaocheng Airport,CN,Taiyuan,TYC
small_airport,Orku Baikouquan Airport (under construction),CN,Urhu,WRH
small_airport,Ganzhou Ruijin Airport,CN,Ganzhou,JRJ
medium_airport,Ali Pulan Airport,CN,Burang Town,APJ
small_airport,Zhaosu Tianma Airport,CN,Zhaosu,ZFL
small_airport,Yinchuan Yueyahu Airport,CN,Yinchuan,YEH
small_airport,Longchuan Guangsong Airport,CN,Dehong (Longchuan),LCS
small_airport,Lanping Fenghua General Airport,CN,Lanping Bai,LFH
small_airport,Bozhou Airport (under construction),CN,Bozhou,BZJ
small_airport,Bailing Airport,CN,Bailingmiao,BKV
small_airport,Hejing Bayinbuluke Airport,CN,Hejing,HJB
small_airport,Otog Front Banner Oljoq Airport,CN,Otog Front Banner,OTQ
small_airport,Qitai Jiangbulake Airport,CN,Qitai,JBK
small_airport,Lishui Airport,CN,Lishui (Liandu),LIJ
small_airport,Nanchang Yaohu Airport,CN,Nanchang,YHJ
small_airport,Otog Banner Wulan Airport,CN,Wulan,OTO
medium_airport,Bengbu Tenghu Airport (U.C.),CN,Bengbu,BFY
small_airport,Bearskin Lake Airport,CA,Bearskin Lake,XBE
small_airport,Natuashish Airport,CA,Natuashish,YNP
small_airport,Parry Sound Area Municipal Airport,CA,Parry Sound,YPD
small_airport,Brockville - Thousand Islands Regional Tackaberry Airport,CA,Brockville,XBR
small_airport,Kingfisher Lake Airport,CA,Kingfisher Lake,KIF
small_airport,Virgilio Barco Vargas (La Chorrera) Airport,CO,La Chorrera,LCR
small_airport,Bar River Airport,CA,Echo Bay,YEB
small_airport,Cape Orford Airport,PG,,CPI
small_airport,Keewaywin Airport,CA,Keewaywin,KEW
small_airport,CÃ³bano Airport,CR,CÃ³bano,ACO
small_airport,Kirby Lake Airport,CA,Kirby Lake,KFM
small_airport,Sable Island Landing Strip,CA,Sable Island,YSA
small_airport,Lebel-sur-Quevillon Airport,CA,Lebel-sur-QuÃ©villon,YLS
small_airport,Snap Lake Airport,CA,Snap Lake Mine,YNX
small_airport,La Sarre Airport,CA,La Sarre,SSQ
small_airport,Chisasibi Airport,CA,Chisasibi,YKU
small_airport,TÃªte-Ã -la-Baleine Airport,CA,TÃªte-Ã -la-Baleine,ZTB
small_airport,KÃ©gashka Airport,CA,CÃ´te-Nord-du-Golfe-du-Saint-Laurent,ZKG
small_airport,Carutapera Airport,BR,Carutapera,CTP
small_airport,Donaldson Airport,CA,Kattiniq,YAU
small_airport,La Romaine Airport,CA,Le Golfe-du-Saint-Laurent,ZGS
small_airport,Fontanges Airport,CA,Fontanges,YFG
small_airport,La TabatiÃ¨re Airport,CA,La TabatiÃ¨re,ZLT
small_airport,Culion Airport,PH,Culion,CUJ
